0.17259,0.0070936,0.00012312,0.17246,0.0070316,0.00024713,0.17234,0.0069692,0.00037205,0.17221,0.0069062,0.00049791,0.17209,0.0068428,0.00062472,0.17196,0.0067789,0.00075253,0.17183,0.0067145,0.00088134,0.1717,0.0066496,0.0010112,0.17157,0.0065841,0.0011421,0.17144,0.0065181,0.0012741
0.17259,0.007218,0.00012103,0.17247,0.0071571,0.00024291,0.17235,0.0070957,0.00036564,0.17222,0.0070339,0.00048926,0.1721,0.0069717,0.00061379,0.17197,0.0069089,0.00073924,0.17185,0.0068457,0.00086565,0.17172,0.006782,0.00099303,0.17159,0.0067178,0.0011214,0.17146,0.0066531,0.0012508
0.17259,0.0073424,0.00011901,0.17247,0.0072825,0.00023883,0.17235,0.0072222,0.00035945,0.17223,0.0071615,0.00048092,0.17211,0.0071003,0.00060323,0.17199,0.0070387,0.00072643,0.17186,0.0069767,0.00085052,0.17174,0.0069142,0.00097554,0.17161,0.0068512,0.0011015,0.17148,0.0067877,0.0012284
0.17259,0.0074668,0.00011706,0.17248,0.0074078,0.00023488,0.17236,0.0073486,0.00035347,0.17224,0.0072889,0.00047286,0.17212,0.0072288,0.00059305,0.172,0.0071683,0.00071407,0.17188,0.0071073,0.00083593,0.17175,0.007046,0.00095867,0.17163,0.0069841,0.0010823,0.1715,0.0069219,0.0012068
0.1726,0.0075911,0.00011518,0.17248,0.0075331,0.00023107,0.17236,0.0074748,0.00034769,0.17225,0.0074161,0.00046507,0.17213,0.0073571,0.00058321,0.17201,0.0072976,0.00070213,0.17189,0.0072377,0.00082185,0.17177,0.0071775,0.0009424,0.17165,0.0071168,0.0010638,0.17153,0.0070556,0.001186
0.1726,0.0077153,0.00011335,0.17248,0.0076583,0.00022738,0.17237,0.007601,0.0003421,0.17225,0.0075433,0.00045754,0.17214,0.0074852,0.0005737,0.17202,0.0074267,0.0006906,0.1719,0.0073679,0.00080825,0.17178,0.0073087,0.00092669,0.17167,0.0072491,0.0010459,0.17155,0.007189,0.0011659
0.1726,0.0078396,0.00011158,0.17249,0.0077835,0.0002238,0.17237,0.007727,0.00033669,0.17226,0.0076703,0.00045025,0.17215,0.0076131,0.00056449,0.17203,0.0075557,0.00067944,0.17192,0.0074978,0.00079511,0.1718,0.0074396,0.00091151,0.17168,0.0073811,0.0010287,0.17157,0.0073221,0.0011466
0.1726,0.0079638,0.00010986,0.17249,0.0079086,0.00022034,0.17238,0.007853,0.00033145,0.17227,0.0077972,0.00044319,0.17216,0.007741,0.00055559,0.17204,0.0076844,0.00066865,0.17193,0.0076276,0.0007824,0.17181,0.0075703,0.00089683,0.1717,0.0075128,0.001012,0.17158,0.0074548,0.0011279
0.1726,0.008088,0.0001082,0.17249,0.0080336,0.00021699,0.17239,0.0079789,0.00032637,0.17228,0.0079239,0.00043636,0.17216,0.0078686,0.00054697,0.17205,0.007813,0.00065821,0.17194,0.0077571,0.0007701,0.17183,0.0077008,0.00088264,0.17172,0.0076442,0.00099586,0.1716,0.0075872,0.0011098
0.1726,0.0082122,0.00010659,0.1725,0.0081586,0.00021373,0.17239,0.0081048,0.00032145,0.17228,0.0080506,0.00042974,0.17217,0.0079962,0.00053862,0.17206,0.0079414,0.0006481,0.17195,0.0078864,0.00075819,0.17184,0.007831,0.0008689,0.17173,0.0077754,0.00098026,0.17162,0.0077194,0.0010923
0.17261,0.0083363,0.00010502,0.1725,0.0082836,0.00021058,0.17239,0.0082305,0.00031667,0.17229,0.0081772,0.00042331,0.17218,0.0081236,0.00053052,0.17207,0.0080697,0.00063829,0.17196,0.0080155,0.00074665,0.17186,0.007961,0.0008556,0.17175,0.0079063,0.00096515,0.17164,0.0078512,0.0010753
0.17261,0.0084605,0.0001035,0.1725,0.0084085,0.00020751,0.1724,0.0083562,0.00031204,0.17229,0.0083037,0.00041708,0.17219,0.0082509,0.00052267,0.17208,0.0081978,0.00062879,0.17198,0.0081445,0.00073547,0.17187,0.0080909,0.00084271,0.17176,0.008037,0.00095052,0.17165,0.0079828,0.0010589
