8.0906e+09,7.568e+09,1.4072e+14,7.1617e+12,0.017232,12.262,3.8756e-13,24.507,24.507,8.4962e+09,7.9475e+09,1.4682e+14,7.0779e+12,0.01866,12.726,4.1743e-13,25.434,25.434,8.9712e+09,8.3918e+09,1.5399e+14,6.9863e+12,0.020397,13.264,4.534e-13,26.507,26.507,9.5377e+09,8.9217e+09,1.6255e+14,6.8846e+12,0.022556,13.896,4.9761e-13,27.769,27.769,1.0229e+10,9.5683e+09,1.7302e+14,6.7695e+12,0.025317,14.654,5.5333e-13,29.283,29.283,1.1098e+10,1.0381e+10,1.862e+14,6.6361e+12,0.028976,15.585,6.2582e-13,31.142,31.142
7.8943e+09,7.3844e+09,1.3732e+14,7.1811e+12,0.016453,11.997,3.7099e-13,23.978,23.978,8.2691e+09,7.735e+09,1.4294e+14,7.1012e+12,0.017739,12.427,3.9802e-13,24.836,24.836,8.7043e+09,8.1421e+09,1.4948e+14,7.0143e+12,0.019287,12.921,4.3027e-13,25.822,25.822,9.218e+09,8.6226e+09,1.5721e+14,6.9187e+12,0.021188,13.497,4.6945e-13,26.972,26.972,9.8366e+09,9.2013e+09,1.6654e+14,6.8117e+12,0.02358,14.18,5.1812e-13,28.336,28.336,1.0601e+10,9.9163e+09,1.7809e+14,6.6894e+12,0.026686,15.007,5.803e-13,29.988,29.988
7.7076e+09,7.2098e+09,1.3409e+14,7.1996e+12,0.015727,11.743,3.5549e-13,23.471,23.471,8.0546e+09,7.5344e+09,1.3927e+14,7.1231e+12,0.016888,12.142,3.8e-13,24.267,24.267,8.4545e+09,7.9085e+09,1.4525e+14,7.0406e+12,0.018273,12.597,4.0899e-13,25.176,25.176,8.922e+09,8.3458e+09,1.5226e+14,6.9504e+12,0.019954,13.123,4.4385e-13,26.226,26.226,9.4785e+09,8.8663e+09,1.6062e+14,6.8504e+12,0.022039,13.741,4.866e-13,27.46,27.46,1.0156e+10,9.4999e+09,1.7081e+14,6.7375e+12,0.024697,14.481,5.4032e-13,28.936,28.936
7.5299e+09,7.0436e+09,1.3102e+14,7.2172e+12,0.015049,11.501,3.4096e-13,22.987,22.987,7.8519e+09,7.3447e+09,1.358e+14,7.144e+12,0.0161,11.871,3.6324e-13,23.726,23.726,8.2202e+09,7.6893e+09,1.4129e+14,7.0653e+12,0.017342,12.291,3.8937e-13,24.564,24.564,8.6472e+09,8.0887e+09,1.4766e+14,6.9799e+12,0.018835,12.773,4.205e-13,25.527,25.527,9.1501e+09,8.5591e+09,1.5518e+14,6.8861e+12,0.020662,13.334,4.5822e-13,26.648,26.648,9.754e+09,9.124e+09,1.6422e+14,6.7813e+12,0.022955,13.998,5.0494e-13,27.973,27.973
7.3605e+09,6.8852e+09,1.2808e+14,7.234e+12,0.014414,11.268,3.2732e-13,22.522,22.522,7.6597e+09,7.165e+09,1.3251e+14,7.1637e+12,0.015368,11.612,3.476e-13,23.209,23.209,7.9999e+09,7.4832e+09,1.3755e+14,7.0886e+12,0.016486,12.001,3.7123e-13,23.985,23.985,8.3911e+09,7.8491e+09,1.4337e+14,7.0075e+12,0.017816,12.444,3.9911e-13,24.87,24.87,8.8474e+09,8.2759e+09,1.5016e+14,6.9191e+12,0.019426,12.955,4.3255e-13,25.89,25.89,9.3889e+09,8.7825e+09,1.5823e+14,6.8214e+12,0.021416,13.554,4.7342e-13,27.086,27.086
7.1989e+09,6.7339e+09,1.2528e+14,7.25e+12,0.01382,11.045,3.1449e-13,22.076,22.076,7.4775e+09,6.9945e+09,1.2939e+14,7.1825e+12,0.014687,11.366,3.33e-13,22.717,22.717,7.7922e+09,7.2889e+09,1.3403e+14,7.1106e+12,0.015696,11.726,3.5441e-13,23.435,23.435,8.1516e+09,7.6251e+09,1.3935e+14,7.0334e+12,0.016886,12.133,3.7947e-13,24.25,24.25,8.5672e+09,8.0139e+09,1.4551e+14,6.9499e+12,0.01831,12.601,4.0922e-13,25.183,25.183,9.0552e+09,8.4704e+09,1.5276e+14,6.8583e+12,0.020048,13.143,4.4517e-13,26.265,26.265
7.0444e+09,6.5894e+09,1.2261e+14,7.2653e+12,0.013263,10.831,3.0242e-13,21.649,21.649,7.3042e+09,6.8324e+09,1.2642e+14,7.2003e+12,0.014053,11.13,3.1934e-13,22.246,22.246,7.5961e+09,7.1055e+09,1.3071e+14,7.1314e+12,0.014965,11.464,3.3878e-13,22.913,22.913,7.9272e+09,7.4152e+09,1.3558e+14,7.0578e+12,0.016033,11.84,3.6137e-13,23.664,23.664,8.3071e+09,7.7705e+09,1.4119e+14,6.9786e+12,0.017298,12.268,3.8795e-13,24.519,24.519,8.7488e+09,8.1837e+09,1.4772e+14,6.8924e+12,0.018825,12.761,4.1971e-13,25.503,25.503
6.8966e+09,6.4511e+09,1.2005e+14,7.28e+12,0.01274,10.625,2.9104e-13,21.237,21.237,7.1393e+09,6.6782e+09,1.2359e+14,7.2173e+12,0.01346,10.904,3.0654e-13,21.795,21.795,7.4105e+09,6.9319e+09,1.2756e+14,7.1511e+12,0.014288,11.215,3.2423e-13,22.415,22.415,7.7163e+09,7.218e+09,1.3204e+14,7.0808e+12,0.015248,11.563,3.4464e-13,23.11,23.11,8.0646e+09,7.5437e+09,1.3716e+14,7.0055e+12,0.016377,11.956,3.6847e-13,23.896,23.896,8.4661e+09,7.9193e+09,1.4307e+14,6.924e+12,0.017724,12.405,3.9666e-13,24.793,24.793
6.755e+09,6.3188e+09,1.176e+14,7.294e+12,0.012247,10.427,2.8031e-13,20.842,20.842,6.9821e+09,6.5312e+09,1.209e+14,7.2335e+12,0.012906,10.688,2.9451e-13,21.364,21.364,7.2346e+09,6.7674e+09,1.2457e+14,7.1699e+12,0.013658,10.977,3.1065e-13,21.941,21.941,7.5177e+09,7.0322e+09,1.287e+14,7.1025e+12,0.014525,11.3,3.2915e-13,22.585,22.585,7.8379e+09,7.3317e+09,1.3339e+14,7.0307e+12,0.015535,11.662,3.5057e-13,23.308,23.308,8.2042e+09,7.6743e+09,1.3875e+14,6.9535e+12,0.016729,12.073,3.7569e-13,24.129,24.129
6.6194e+09,6.1919e+09,1.1525e+14,7.3075e+12,0.011783,10.237,2.7016e-13,20.461,20.461,6.8321e+09,6.3909e+09,1.1832e+14,7.249e+12,0.012386,10.481,2.8321e-13,20.95,20.95,7.0676e+09,6.6111e+09,1.2174e+14,7.1877e+12,0.013071,10.751,2.9796e-13,21.488,21.488,7.3302e+09,6.8568e+09,1.2555e+14,7.123e+12,0.013855,11.05,3.1476e-13,22.086,22.086,7.6255e+09,7.133e+09,1.2985e+14,7.0544e+12,0.014763,11.384,3.3408e-13,22.753,22.753,7.9607e+09,7.4466e+09,1.3473e+14,6.9811e+12,0.015826,11.761,3.5655e-13,23.506,23.506
6.4892e+09,6.0701e+09,1.1299e+14,7.3204e+12,0.011345,10.053,2.6057e-13,20.095,20.095,6.6888e+09,6.2568e+09,1.1586e+14,7.2639e+12,0.011899,10.282,2.7257e-13,20.552,20.552,6.9088e+09,6.4626e+09,1.1904e+14,7.2047e+12,0.012524,10.534,2.8607e-13,21.055,21.055,7.1529e+09,6.6909e+09,1.2256e+14,7.1425e+12,0.013235,10.812,3.0136e-13,21.61,21.61,7.4258e+09,6.9462e+09,1.2652e+14,7.0768e+12,0.014052,11.121,3.1883e-13,22.228,22.228,7.7336e+09,7.2341e+09,1.3099e+14,7.0069e+12,0.015002,11.468,3.39e-13,22.92,22.92
